Welcome to kof Version Alpha 1
CGame:Init SDL system
Common_ParseSection keyName SimulFace.p3.face.scale 
Common_ParseSection keyName SimulFace.p3.face.facing 
Common_ParseSection keyName SimulFace.p3.face.offset 
Common_ParseSection keyName SimulFace.p4.pos 
Common_ParseSection keyName SimulFace.p4.bg.facing 
Common_ParseSection keyName SimulFace.p4.face.spr 
Common_ParseSection keyName SimulFace.p4.face.scale 
Common_ParseSection keyName SimulFace.p4.face.facing 
Common_ParseSection keyName SimulFace.p4.face.offset 
Common_ParseSection keyName TurnsFace.p1.pos 
Common_ParseSection keyName TurnsFace.p1.bg.spr 
Common_ParseSection keyName TurnsFace.p1.face.spr 
Common_ParseSection keyName TurnsFace.p1.face.facing 
Common_ParseSection keyName TurnsFace.p1.face.offset 
Common_ParseSection keyName TurnsFace.p1.teammate.pos 
Common_ParseSection keyName TurnsFace.p1.teammate.spacing 
Common_ParseSection keyName TurnsFace.p1.teammate.bg.spr 
Common_ParseSection keyName TurnsFace.p1.teammate.ko.spr 
Common_ParseSection keyName TurnsFace.p1.teammate.face.spr 
Common_ParseSection keyName TurnsFace.p1.teammate.face.scale 
Common_ParseSection keyName TurnsFace.p1.teammate.face.facing 
Common_ParseSection keyName TurnsFace.p1.teammate.face.offset 
Common_ParseSection keyName TurnsFace.p2.pos 
Common_ParseSection keyName TurnsFace.p2.bg.spr 
Common_ParseSection keyName TurnsFace.p2.bg.facing 
Common_ParseSection keyName TurnsFace.p2.face.spr 
Common_ParseSection keyName TurnsFace.p2.face.facing 
Common_ParseSection keyName TurnsFace.p2.face.offset 
Common_ParseSection keyName TurnsFace.p2.teammate.pos 
Common_ParseSection keyName TurnsFace.p2.teammate.spacing 
Common_ParseSection keyName TurnsFace.p2.teammate.bg.spr 
Common_ParseSection keyName TurnsFace.p2.teammate.bg.facing 
Common_ParseSection keyName TurnsFace.p2.teammate.ko.spr 
Common_ParseSection keyName TurnsFace.p2.teammate.ko.facing 
Common_ParseSection keyName TurnsFace.p2.teammate.face.spr 
Common_ParseSection keyName TurnsFace.p2.teammate.face.scale 
Common_ParseSection keyName TurnsFace.p2.teammate.face.facing 
Common_ParseSection keyName TurnsFace.p2.teammate.face.offset 
Common_ParseSection keyName Name.p1.pos 
Common_ParseSection keyName Name.p1.name.font 
Parser error:in file data/fight.def at line 234:token:, error:arg is too much!
Common_ParseSection keyName Name.p2.pos 
Common_ParseSection keyName Name.p2.name.font 
Parser error:in file data/fight.def at line 237:token:, error:arg is too much!
Common_ParseSection keyName SimulName.p1.pos 
Common_ParseSection keyName SimulName.p1.name.font 
Parser error:in file data/fight.def at line 241:token:, error:arg is too much!
Common_ParseSection keyName SimulName.p2.pos 
Common_ParseSection keyName SimulName.p2.name.font 
Parser error:in file data/fight.def at line 243:token:, error:arg is too much!
Common_ParseSection keyName SimulName.p3.pos 
Common_ParseSection keyName SimulName.p3.name.font 
Parser error:in file data/fight.def at line 245:token:, error:arg is too much!
Common_ParseSection keyName SimulName.p4.pos 
Common_ParseSection keyName SimulName.p4.name.font 
Parser error:in file data/fight.def at line 247:token:, error:arg is too much!
Common_ParseSection keyName TurnsName.p1.pos 
Common_ParseSection keyName TurnsName.p1.name.font 
Parser error:in file data/fight.def at line 252:token:, error:arg is too much!
Common_ParseSection keyName TurnsName.p2.pos 
Common_ParseSection keyName TurnsName.p2.name.font 
Parser error:in file data/fight.def at line 255:token:, error:arg is too much!
Common_ParseSection keyName Time.pos 
Common_ParseSection keyName Time.counter.offset 
Common_ParseSection keyName Time.counter.font 
Parser error:in file data/fight.def at line 264:token:, error:arg is too much!
Common_ParseSection keyName Time.framespercount 
Common_ParseSection keyName Combo.pos 
Common_ParseSection keyName Combo.start.x 
Common_ParseSection keyName Combo.counter.font 
Common_ParseSection keyName Combo.counter.shake 
Common_ParseSection keyName Combo.text.text 
Parser error:in file data/fight.def at line 275:token:! error:arg error,need ,
Common_ParseSection keyName Combo.text.offset 
Common_ParseSection keyName Combo.displaytime 
Common_ParseSection keyName Round.match.wins 
Common_ParseSection keyName Round.match.maxdrawgames 
Common_ParseSection keyName Round.start.waittime 
Common_ParseSection keyName Round.pos 
Common_ParseSection keyName Round.round.time 
Common_ParseSection keyName Round.round.default.offset 
Common_ParseSection keyName Round.round.default.font 
Parser error:in file data/fight.def at line 294:token:, error:arg is too much!
Common_ParseSection keyName Round.round.default.text 
Parser error:in file data/fight.def at line 295:token:error:arg error,need ,
Common_ParseSection keyName Round.round.default.displaytime 
Common_ParseSection keyName Round.round1.snd 
Common_ParseSection keyName Round.round2.snd 
Common_ParseSection keyName Round.round3.snd 
Common_ParseSection keyName Round.round.sndtime 
Common_ParseSection keyName Round.fight.time 
Common_ParseSection keyName Round.fight.offset 
Common_ParseSection keyName Round.fight.anim 
Common_ParseSection keyName Round.fight.snd 
Common_ParseSection keyName Round.fight.sndtime 
Common_ParseSection keyName Round.ctrl.time 
Common_ParseSection keyName Round.KO.time 
Common_ParseSection keyName Round.KO.offset 
Common_ParseSection keyName Round.KO.anim 
Common_ParseSection keyName Round.KO.snd 
Common_ParseSection keyName Round.DKO.offset 
Common_ParseSection keyName Round.DKO.font 
Common_ParseSection keyName Round.DKO.text 
Parser error:in file data/fight.def at line 325:token:K.O. error:arg error,need ,
Common_ParseSection keyName Round.DKO.snd 
Common_ParseSection keyName Round.TO.offset 
Common_ParseSection keyName Round.TO.font 
Common_ParseSection keyName Round.TO.text 
Parser error:in file data/fight.def at line 331:token:Over error:arg error,need ,
Common_ParseSection keyName Round.TO.snd 
Common_ParseSection keyName Round.KO.sndtime 
Common_ParseSection keyName Round.slow.time 
Common_ParseSection keyName Round.over.waittime 
Common_ParseSection keyName Round.over.hittime 
Common_ParseSection keyName Round.over.wintime 
Common_ParseSection keyName Round.over.time 
Common_ParseSection keyName Round.win.time 
Common_ParseSection keyName Round.win.offset 
Common_ParseSection keyName Round.win.font 
Common_ParseSection keyName Round.win.text 
Parser error:in file data/fight.def at line 344:token:s error:arg error,need ,
Common_ParseSection keyName Round.win.displaytime 
Common_ParseSection keyName Round.win2.offset 
Common_ParseSection keyName Round.win2.font 
Common_ParseSection keyName Round.win2.text 
Parser error:in file data/fight.def at line 349:token:s error:arg error,need ,
Common_ParseSection keyName Round.win2.displaytime 
Common_ParseSection keyName Round.draw.offset 
Common_ParseSection keyName Round.draw.font 
Common_ParseSection keyName Round.draw.text 
Parser error:in file data/fight.def at line 355:token:Game error:arg error,need ,
Common_ParseSection keyName WinIcon.p1.pos 
Common_ParseSection keyName WinIcon.p2.pos 
Common_ParseSection keyName WinIcon.p1.iconoffset 
Common_ParseSection keyName WinIcon.p2.iconoffset 
Common_ParseSection keyName WinIcon.p1.counter.offset 
Common_ParseSection keyName WinIcon.p1.counter.font 
Common_ParseSection keyName WinIcon.p2.counter.offset 
Common_ParseSection keyName WinIcon.p2.counter.font 
Common_ParseSection keyName WinIcon.p1.n.spr 
Common_ParseSection keyName WinIcon.p2.n.spr 
Common_ParseSection keyName WinIcon.p1.s.spr 
Common_ParseSection keyName WinIcon.p2.s.spr 
Common_ParseSection keyName WinIcon.p1.h.spr 
Common_ParseSection keyName WinIcon.p2.h.spr 
Common_ParseSection keyName WinIcon.p1.throw.spr 
Common_ParseSection keyName WinIcon.p2.throw.spr 
Common_ParseSection keyName WinIcon.p1.c.spr 
Common_ParseSection keyName WinIcon.p2.c.spr 
Common_ParseSection keyName WinIcon.p1.t.spr 
Common_ParseSection keyName WinIcon.p2.t.spr 
Common_ParseSection keyName WinIcon.p1.suicide.spr 
Common_ParseSection keyName WinIcon.p2.suicide.spr 
Common_ParseSection keyName WinIcon.p1.teammate.spr 
Common_ParseSection keyName WinIcon.p2.teammate.spr 
Common_ParseSection keyName WinIcon.p1.perfect.spr 
Common_ParseSection keyName WinIcon.p2.perfect.spr 
Common_ParseSection keyName WinIcon.useiconupto 
ParseSection keyNameWinIcon. :Expected =
Common_ParseSection keyName WinIcon. 
CSffManager::Loading data/fight.sff
CSffManager::Sff file include 43 images
CSffManager:: 43 image are decoded
ParseFile::Loading data/fight.snd
CSndConfig::snd file include 8 snd
CSndConfig:: 8 sound are decoded
CSffManager::Loading data/fightfx.sff
CSffManager::Sff file include 104 images
CSffManager:: 104 image are decoded
ParseFile data/fightfx.air 
ParseFile::Loading data/common.snd
CSndConfig::snd file include 13 snd
CSndConfig:: 13 sound are decoded
 CSelectConfig::ParseCfg data/select.def 
deal Characters
ParseSelectLine kyou 
ParseSelectLine benimaru 
ParseSelectLine Daimon 
ParseSelectLine h 
ParseSelectLine Terry-98 
ParseSelectLine kof_andy 
ParseSelectLine JOEM 
ParseSelectLine h 
ParseSelectLine ryo_xi 
ParseSelectLine robert99m 
ParseSelectLine J_yuri 
ParseSelectLine leona_akof 
ParseSelectLine Ralf_XI 
ParseSelectLine Clark 
ParseSelectLine h 
ParseSelectLine Athena-98 
ParseSelectLine EX_Kensou 
ParseSelectLine Chin-KOFM 
ParseSelectLine h 
ParseSelectLine Chizuru 
ParseSelectLine J_mai 
ParseSelectLine King-ROTD 
ParseSelectLine Kimex_XI 
ParseSelectLine Chang 
ParseSelectLine Choi 
ParseSelectLine h 
ParseSelectLine yasi 
ParseSelectLine ccishermie 
ParseSelectLine chris 
ParseSelectLine h 
ParseSelectLine ryuji 
ParseSelectLine mary_xi 
ParseSelectLine BILLY03 
ParseSelectLine h 
ParseSelectLine benimaru_small 
ParseSelectLine Chizuru_small 
ParseSelectLine Iori_small 
ParseSelectLine h 
ParseSelectLine kfm 
ParseSelectLine Chang_small 
ParseSelectLine OROCHI IORI 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine randomselect 
ParseSelectLine h 
ParseSelectLine Iori 
ParseSelectLine ORugal 
ParseSelectLine Bad Shingo 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine f 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine h 
ParseSelectLine 8 
ParseSelectLine 8 
ParseSelectLine 8 
ParseSelectLine 8 
ParseSelectLine 8 
ParseSelectLine 8 
ParseSelectLine 8 
ParseSelectLine 8 
ParseSelectLine 8 
ParseSelectLine 8 
ParseSelectLine 8 
ParseSelectLine 9 
ParseSelectLine ioricr 
ParseSelectLine 9 
ParseSelectLine 9 
ParseSelectLine 9 
ParseSelectLine 9 
ParseSelectLine 9 
ParseSelectLine 9 
ParseSelectLine 9 
ParseSelectLine 9 
ParseSelectLine 9 
ParseSelectLine 10 
ParseSelectLine 10 
ParseSelectLine Reak 
ParseSelectLine 10 
ParseSelectLine 10 
ParseSelectLine 10 
ParseSelectLine 10 
ParseSelectLine 10 
ParseSelectLine 10 
ParseSelectLine 10 
ParseSelectLine 10 
ParseSelectLine 11 
ParseSelectLine 11 
ParseSelectLine 11 
ParseSelectLine Ochris 
ParseSelectLine 11 
ParseSelectLine 11 
ParseSelectLine 11 
ParseSelectLine 11 
ParseSelectLine 11 
ParseSelectLine 111 
ParseSelectLine 11 
ParseSelectLine 12 
ParseSelectLine 12 
ParseSelectLine 12 
ParseSelectLine 12 
ParseSelectLine 12 
ParseSelectLine 12 
ParseSelectLine 12 
ParseSelectLine Orochi97 
ParseSelectLine 12 
ParseSelectLine 12 
ParseSelectLine 12 
ParseSelectLine 13 
ParseSelectLine 13 
ParseSelectLine 13 
ParseSelectLine 13 
ParseSelectLine 13 
ParseSelectLine 13 
ParseSelectLine 13 
ParseSelectLine 13 
ParseSelectLine Orochi_Leona 
ParseSelectLine 13 
ParseSelectLine 13 
ParseSelectLine 14 
ParseSelectLine 14 
ParseSelectLine 14 
ParseSelectLine 14 
ParseSelectLine 14 
ParseSelectLine 14 
ParseSelectLine 14 
ParseSelectLine 14 
ParseSelectLine 14 
ParseSelectLine 144 
ParseSelectLine 14 
ParseSelectLine 151 
ParseSelectLine 15 
ParseSelectLine 15 
ParseSelectLine 15 
ParseSelectLine 15 
ParseSelectLine Night Kyo 
ParseSelectLine 15 
ParseSelectLine 15 
ParseSelectLine 15 
ParseSelectLine 15 
ParseSelectLine 15 
deal ExtraStages
deal Options
end tok
CSceneAirConfig::ParseFile  data/system.def 
CSceneAirConfig::ParseAction actionNum 2
CSceneAirConfig::ParseAction actionNum 303
CSceneAirConfig::ParseAction actionNum 120
CSceneAirConfig::ParseAction actionNum 140
CSceneAirConfig::ParseAction actionNum 3
CSceneAirConfig::ParseAction actionNum 110
CSceneAirConfig::ParseAction actionNum 120
CSceneAirConfig::ParseAction actionNum 130
CSceneAirConfig::ParseAction actionNum 160
CSceneAirConfig::ParseAction actionNum 170
RunGame 1
Common_ParseSection keyName Info.name 
Common_ParseSection keyName Camera.startx 
Common_ParseSection keyName Camera.starty 
Common_ParseSection keyName Camera.boundleft 
Common_ParseSection keyName Camera.boundright 
Common_ParseSection keyName Camera.boundhigh 
Common_ParseSection keyName Camera.boundlow 
Common_ParseSection keyName Camera.verticalfollow 
Common_ParseSection keyName Camera.floortension 
Common_ParseSection keyName Camera.tension 
Common_ParseSection keyName PlayerInfo.p1startx 
Common_ParseSection keyName PlayerInfo.p1starty 
Common_ParseSection keyName PlayerInfo.p1facing 
Common_ParseSection keyName PlayerInfo.p2startx 
Common_ParseSection keyName PlayerInfo.p2starty 
Common_ParseSection keyName PlayerInfo.p2facing 
Common_ParseSection keyName PlayerInfo.leftbound 
Common_ParseSection keyName PlayerInfo.rightbound 
Common_ParseSection keyName Scaling.topz 
Common_ParseSection keyName Scaling.botz 
Common_ParseSection keyName Scaling.topscale 
Common_ParseSection keyName Scaling.botscale 
Common_ParseSection keyName Bound.screenleft 
Common_ParseSection keyName Bound.screenright 
Common_ParseSection keyName StageInfo.zoffset 
Common_ParseSection keyName StageInfo.autoturn 
Common_ParseSection keyName StageInfo.resetBG 
Common_ParseSection keyName Shadow.color 
Common_ParseSection keyName Shadow.yscale 
Common_ParseSection keyName Shadow.reflect 
Common_ParseSection keyName Music.bgmusic 
Common_ParseSection keyName Music.bgvolume 
CSceneAirConfig::ParseFile  stages/svc_chapel.def 
CSceneAirConfig::ParseAction actionNum 1
CSceneAirConfig::ParseAction actionNum 2
CSceneAirConfig::ParseAction actionNum 3
CSceneAirConfig::ParseAction actionNum 4
CSceneAirConfig::ParseAction actionNum 5
CSceneAirConfig::ParseAction actionNum 6
CSceneAirConfig::ParseAction actionNum 7
CSceneAirConfig::ParseAction actionNum 8
CSceneAirConfig::ParseAction actionNum 9
CSceneAirConfig::ParseAction actionNum 90
CSceneAirConfig::ParseAction actionNum 10
CSceneAirConfig::ParseAction actionNum 11
CSceneAirConfig::ParseAction actionNum 12
CSffManager::Loading stages/svc_chapel.sff
CSffManager::Sff file include 90 images
CSffManager:: 90 image are decoded
CCharsConfig::ParseDef chars/Iori/Iori.def 
Common_ParseSection keyName Info.name 
Common_ParseSection keyName Info.displayname 
Common_ParseSection keyName Info.versiondate 
Parser error:in file chars/Iori/Iori.def at line 8:token:, error:arg is too much!
